,Date,Username,Tweet
241,2022-05-26 15:17:39+00:00,SinghPramod2784,Flash:  CBI has arrested Pune based  businessmen Avinash Bhonsle in Yes Bank #DHFL scam. Bhonsle is considered to be very close to NCP president Sharad Pawar. His arrest is being viewed as a huge setback to the NCP Chief. @TheNewIndian_in
242,2022-05-26 15:17:21+00:00,mumbaitak,"CBI ने अटक केलेले अविनाश भोसले कोण आहेत? 

व्हीडिओ पाहण्यासाठी या लिंकवर क्लिक करा 👇
https://t.co/OVAxrefL3y 

#AvinashBhosale #CBI #YesBank #DHFL https://t.co/btRtbPVqIt"
243,2022-05-26 15:17:17+00:00,joabhay_123,"अविनाश भोसलेंना Yes Bank-DHFL प्रकरणात CBI कडून अटक.

फास आवळला जातोय? https://t.co/nB1eO5UnnB"
244,2022-05-26 15:16:05+00:00,K_Singhania,"CBI arrests ABIL group chairman Avinash Bhosale in Yes Bank-DHFL scam case: Officials

Big catch. Choking funding of Sujamal. Avinash bhosale another blue-eyed boy of Kaka. https://t.co/Bfk3BtZcbg"
245,2022-05-26 15:15:13+00:00,Rstwinbrothersv,Yes bank also.. https://t.co/Y6rZd366Ie
246,2022-05-26 15:12:34+00:00,PoddarNisha,"Advent's India strategy! View on portfolio cos #DFMFoods #ABCapital and on #YesBank deal here on #bigdeal 
https://t.co/lcuoNVGtSd"
247,2022-05-26 15:10:24+00:00,DrKarunac,"CBI arrests ABIL group chairman Avinash Bhosale in Yes Bank-DHFL scam case: Officials

Big catch. Choking funding of Sujamal. Avinash bhosale another blue-eyed boy of Kaka

डॉ गौरव प्रधान  https://t.co/lkiRAvSnNS https://t.co/8KRkE9KpPX"
248,2022-05-26 15:10:17+00:00,business_khabar,CBI arrests ABIL group chairman Avinash Bhosale in Yes Bank-DHFL scam case https://t.co/be96yLG25R
249,2022-05-26 15:09:49+00:00,amrikspeaks,"Pune businessman Avinash Bhosle said to be close to many NCP leaders, arrested by CBI in Yes Bank DHFL case.

Avinash Bhosle is the father-in-law of Congress Minister Vishwajeet Kadam."
250,2022-05-26 15:09:44+00:00,SanjaySharm052,"@Letlive091 Abee chutiye date to dekhle...Bhagwaan thodi hu Jo merko pta hoga ki Ye game chal rha hai..
Forensic audit ka chupa rkha h ab ye game..

Ek time p to yes bank p b bht log bulish the iska mtlb hmesha ek jaisa time rhega ??"
251,2022-05-26 15:09:07+00:00,latestly,"CBI Arrests ABIL Group Chairman Avinash Bhosale in Yes Bank-DHFL Scam Case

#CBI #ABILGroupChairman #AvinashBhosale #YesBankDHFLScamCase #NationalNews

https://t.co/Ra6njKO6fs"
252,2022-05-26 15:08:03+00:00,dellyranksindia,"Yes Bank-DHFL scam case: CBI arrests ABIL group chairman Avinash Bhosale #ABILgroup https://t.co/d8Q3lXvwOq
https://t.co/UYlJqIRldk"
253,2022-05-26 15:07:34+00:00,rvp,#RaviVisvesvarayaSharadaPrasad  https://t.co/zSa1Q9V6or  CBI arrests ABIL group chairman Avinash Bhosale in Yes Bank-DHFL scam case
254,2022-05-26 15:03:54+00:00,arvindrbansal,"CBI arrests ABIL group chairman Avinash Bhosale in Yes Bank-DHFL scam case: Officials

Big catch. Choking funding of Sujamal. Avinash bhosale another blue-eyed boy of Kaka

Dr Gaurav Pradhan https://t.co/eJSeRltUMQ"
255,2022-05-26 15:03:41+00:00,divyeshas,CBI arrests Pune businessman Avinash Bhosle in Yes Bank-DHFL case https://t.co/I5A2aaWe74 via @indiatoday
256,2022-05-26 15:03:32+00:00,htmarathi,"प्रसिद्ध बांधकाम व्यावसायिक व BIL कंपनीचे प्रमुख अविनाश भोसले यांना सीबीआयने अटक केली आहे. डीएचएफएल- येस बँक कर्ज प्रकरणात ही अटक करण्यात आल्याचे सांगण्यात येत आहे. 
#avinashbhosale #avinashbhosalearrest #CBI #DHFL #yesbank #punenews
https://t.co/KWkGcOPFNf"
257,2022-05-26 15:01:10+00:00,AshishMerkhed,CBI arrested businessman-builder Avinash Bhosale in a Yes Bank-DHFL loan fraud case. Earlier the CBI had arrested Mumbai based builder Sanjay Chhabria in the same case.
258,2022-05-26 15:00:46+00:00,EkVishwa,"BIG BIG BIG 💥💥💥

CBI arrests ABIL group chairman Avinash Bhosale in Yes Bank-DHFL scam case: Officials

Big catch. Choking funding of Sujamal. Avinash bhosale another blue-eyed boy of Kaka https://t.co/bLU1BxniHX"
259,2022-05-26 15:00:03+00:00,WahiAlok,"CBI arrests ABIL group chairman Avinash Bhosale in Yes Bank-DHFL scam case: Officials

Big catch. Cancer to be blocked from growing.

Via TG https://t.co/taYxNraWiC"
260,2022-05-26 14:59:46+00:00,FinancialXpress,"The CBI on Thursday arrested Avinash Bhosale, chairman of Pune-based real estate group ABIL group, in an alleged corruption case involving Yes Bank founder Rana Kapoor and Kapil Vadhawan of DHFL, officials said.

https://t.co/VkOk8Cc7nA"
261,2022-05-26 14:59:35+00:00,netamakerIndia,CBI arrests Pune businessman Avinash Bhosle in Yes Bank-DHFL case https://t.co/HNUWobvNNF
262,2022-05-26 14:58:55+00:00,maleshappurva,@kuttrapali26 Yes Bank is  still multibager for  some pushpa investors 😂😂😂😂😂😂 400 to 5 rs
263,2022-05-26 14:58:53+00:00,stockskibaat,"#YesBank-DHFL scam case: CBI arrests ABIL group chairman Avinash Bhosale

https://t.co/uclFJkEPwF"
264,2022-05-26 14:57:40+00:00,ProudBhakt5,"@ANI There were few other large defaulters in Yes bank case .

Why haven't the investigative agencies proceeded against them too ?"
265,2022-05-26 14:55:47+00:00,ThePuneMirror,"#AvinashBhosale, promoter of #ABIL group of companies, has been arrested by the #CBI  in connection with the DHFL-Yes bank loan case in Mumbai, earlier today. Last month, the CBI raided his house and some properties of the builder in the Yes Bank and DHFL fraud case. https://t.co/MRMqi04m9l"
266,2022-05-26 14:53:44+00:00,ThePawanUpdates,Avinash Bhosle Pune based businessman and said to be VERY CLOSE TO THE POLITICIAN of Maharashtra is arrested by CBI in Yes Bank DHFL case.
267,2022-05-26 14:53:30+00:00,LiveAdalat,CBI arrests ABIL group chairman Avinash Bhosale in Yes Bank-DHFL scam case https://t.co/T8LAAFqC1Z
268,2022-05-26 14:53:30+00:00,akchaudh,"Big Deal: Advent International on big fund raise, India strategy and international outlook.

The investment manager shied away from answering questions related to #yesbank but her body language says it all. https://t.co/iJv3wf7IAe"
269,2022-05-26 14:53:17+00:00,KrishnaSonarwa1,"CBI arrested businessman-builder Avinash Bhosale in a Yes Bank-DHFL loan fraud case. Earlier the CBI had arrested Mumbai based builder Sanjay Chhabria in the same case.

@cbi @TV9Marathi @CMOMaharashtra"
270,2022-05-26 14:52:36+00:00,fpjindia,"#Pune: #CBI arrests ABIL group chairman #AvinashBhosale in Yes Bank-DHFL scam case
https://t.co/NHPk5Pdv0c 

 To get epaper daily on your whatsapp click here: 
 https://t.co/Y9UVm2LHAx"
271,2022-05-26 14:52:32+00:00,business_today,"Bhosle is a Pune businessman and is said to be close to top businessmen of Maharashtra. |
#pune #cbi #yesbank |

https://t.co/N7KWk3WT75"
272,2022-05-26 14:51:31+00:00,the_rich_trader,"Real example of wealth destruction in my portfolio is Yesbank. 

Invested 75k from 2013. 
Market value: 3.9k 😅😂 https://t.co/SGpzxUQT5k https://t.co/rAPdtG0sIW"
273,2022-05-26 14:51:14+00:00,DextrousNinja,"CBI arrests ABIL group chairman Avinash Bhosale in Yes Bank-DHFL scam case: Officials

Big catch.
Choking funding of Sujamal. Avinash bhosale another blue-eyed boy of Kaka https://t.co/Lfvwg1Rncs"
274,2022-05-26 14:50:24+00:00,MJ_007Club,"⚡️⚡️ BREAKING ⚡️⚡️

Pune businessman Avinash Bhosle, said to be close to many NCP leaders, arrested by CBI in Yes Bank DHFL case.

While all eyes were on Anil Parab &amp; ED raids incl Papa🐧, Pawar, CBI silently arrested this NCP's darling 🤣🤣

Well played Modi ji &amp; Mota bhai 👏👏"
275,2022-05-26 14:49:40+00:00,MVAGovt,"Pune Businessman Avinash Bhosle arrested by CBI, in the Yes Bank DHFL case.

While all MVA leaders and Marathi media kept a close watch since morning to the ED raids; CBI arrested a key NCP guy from the backdoor.

Modi's message to Kakashri. 😹😹 https://t.co/zKea9zppw7"
276,2022-05-26 14:47:23+00:00,ss_suryawanshi,CBI arrests Pune based businessman &amp; developer Avinash Bhosale in connection with allegedly DHFL Yes Bank fraud case. Avinash Bhosale is well connected businessman to all political parties. @NewIndianXpress @TheMornStandard
277,2022-05-26 14:45:46+00:00,Brijesh05142332,"#Nifty #Banknifty
I think the one stock which can ne profitable in long term scenario is Yes Bank.
Disclaimer : It is not a recommendation 
I have position in this stock."
278,2022-05-26 14:41:32+00:00,dnyanesh0423,"Central Bureau of Investigation (CBI) on Thursday arrested Avinash Bhosle, Chairman on ABIL in connection with DHFL and Yes Bank case. 
#CBI
#Maharashtra 
#AvinashBhosle"
279,2022-05-26 14:41:30+00:00,anirbanbriefs,#BreakingNews CBI arrests ABIL group chairman Avinash Bhosale in Yes Bank-DHFL scam case: Officials
280,2022-05-26 14:39:38+00:00,anilnehare,"@YESBANK I had taken auto loan, it's emi due was in 15 th of this month but due to insufficient fund it gets returned, today bank persons visited my house without any information and tried to misbehave with my parents. 
Want to file fir against the person visited without ID card"
281,2022-05-26 14:39:11+00:00,surajojhaa,#breaking-  CBI arrested businessman-builder Avinash Bhosale in a Yes Bank-DHFL loan fraud case. @abpmajhatv @ABPNews https://t.co/IzfHefJyGj
282,2022-05-26 14:38:22+00:00,PTI_News,CBI arrests ABIL group chairman Avinash Bhosale in Yes Bank-DHFL scam case: Officials
283,2022-05-26 14:35:23+00:00,richapintoi,CBI arrested Pune businessman Avinash Bhosale in a Yes Bank-DHFL loan fraud case via @vijayVsinghTOI
284,2022-05-26 14:33:17+00:00,TOIMumbai,#CBI arrests Pune businessman #AvinashBhosale in Yes Bank-DHFL loan fraud case
285,2022-05-26 14:30:52+00:00,rashmirajput_ET,Alert: Yes Bank scam : CBI arrests Pune-based businessman Avinash Bhosale in the case.@EconomicTimes @ETPolitics
286,2022-05-26 14:30:20+00:00,News18lokmat,"#BREAKING #BreakingNews 
पुण्यातील प्रसिद्ध व्यावसायिक अविनाश भोसले यांना #CBI कडून अटक, Yes bank आणि DHFL घोटाळा प्रकरणी अटक, थोड्याच वेळात मुंबईला आणणार"
287,2022-05-26 14:30:06+00:00,sahiljoshii,Big breaking : Avinash Bhosle Pune businessman and said to be close to top businessmen of Maharashtra arrested by CBI in Yes Bank DHFL case by @divyeshas
288,2022-05-26 14:29:48+00:00,vijayVsinghTOI,CBI arrested businessman-builder Avinash Bhosale in a Yes Bank-DHFL loan fraud case. Earlier the CBI had arrested Mumbai based builder Sanjay Chhabria in the same case. @TOIMumbai
289,2022-05-26 14:28:29+00:00,divyeshas,Big Breaking : Avinash Bhosle Pune businessman and said to be close to some top politicians of Maharashtra arrested by CBI in Yes Bank DHFL case @IndiaToday @aajtak @sahiljoshii
290,2022-05-26 14:25:39+00:00,Hack_Hound_,"#BREAKINGNEWS: 
#CBI arrests #AvinashBhosale, Chairman #ABIL group in #YesBank #DHFL scam case."
291,2022-05-26 14:16:07+00:00,y_khera,"Also Tried using Debit Card for Online Payment but it also Failed.
@YESBANK whats the Use of Giving Debit Card to Current Account Holders when one cant use it anywhere. 
Seems Just a marketing Gimick."
292,2022-05-26 14:15:01+00:00,Santosh80979939,@YESBANK Not yes bank but all bank
293,2022-05-26 14:11:12+00:00,SomnathMohua,@Mr__BSF Yes bank
294,2022-05-26 14:10:35+00:00,y_khera,"Each time we are shown an Error. Neither the PIN is getting Reset, Nor Transaction is getting Completed. We complained about this to Yes Bank but they said This Service is Unavailable for Current Account Holder. (2/3)"
295,2022-05-26 14:10:13+00:00,y_khera,"This is regarding deficiency of UPI Services in @YESBANK. We have Current Account with Yes Bank. We have been provided a Debit Card also. 
We registered ourselves with BHIM UPI. But when we try to transact, the Bank just Doesn't let us do that. (1/3)"
296,2022-05-26 14:10:04+00:00,rajan_amitabh,"@oldschoolinvest Me PCJ : 260
       Yes bank : 180🤣🤣"
297,2022-05-26 14:04:53+00:00,Arunima24,"Abhinash Bhosle , proprietor ABIL in custody of CBI in Yes Bank case: sources"
298,2022-05-26 14:00:24+00:00,Arun4Marwah,"@kuttrapali26 Punj Lloyd, orchid Pharma, yes Bank, psu banks, unitech, suzlon, gammon India, gammon infra, HCC, hdil etc"
299,2022-05-26 13:59:12+00:00,Santosh80979939,@LCAI_Support @RBI @nsitharamanoffc Yes bank are doing very bad with comman man
300,2022-05-26 13:50:52+00:00,Rozi_Roti_,@SharmaG_1 @Mr__BSF @167 tu ne yes bank 167 me khareeda tha?
301,2022-05-26 13:29:43+00:00,sayan__official,.@YESBANK May be it's time for me to sell your stocks and clear my portfolio. 😕
302,2022-05-26 13:21:19+00:00,arvk_cyber_hub,@YESBANK I haven't received any call from your team yet
303,2022-05-26 13:15:55+00:00,PoddarNisha,"Advent says investment in private bank looks attractive, did not specifically comment on #Yesbank deal #BigDeal https://t.co/88kQ1kyniF"
304,2022-05-26 13:04:46+00:00,SamirSa14348280,"@HDFCBank_Cares I have used ICICI credit card 3 ,Sbi credit card,2 IndusInd 1 Yes Bank but no one say gave me salary slips Return etc so But we tax payers so I once again request last 4 to 3 year We classes customer but HDFC BANK no response like credit card"
305,2022-05-26 13:02:03+00:00,paytmbankcare,"@vishnoisunil29 Hi, we have received a confirmation by the merchant's bank Yes Bank that the merchant was unable to provide you the services as per the TnCs for UPI Ref no. 2XXXX1354. (3/5)"
306,2022-05-26 12:55:53+00:00,BahlKanan,"No brainer why Public shareholding in such companies increases as they near insolvency 

Let me know if you averaged / held Yes Bank, DHFL, Manpasand, Vakrangee or any other such stock after they got hit by fraud / auditors resgination

7/"
307,2022-05-26 12:54:10+00:00,mithleshsharma,"@Mr__BSF Yes Bank, IDFC Bank"
308,2022-05-26 12:21:34+00:00,eddiebel,"Me: Hello
Bank: Hello. Ah wan confirm LeXXX cheque to XXX
Me: Yes
Bank : OK

Why even waste my time? Leh God ep we. #banking #SierraLeone #fraud #bankingfraud #training #skillsdevelopment"
309,2022-05-26 12:19:31+00:00,kuri4_kuri,@YESBANK No I am not giving number you take strike action past
310,2022-05-26 12:13:49+00:00,Hardwir70054259,"@SridharanAnand @contrarianEPS @kothariabhishek @HDFC_Bank Jab tak sooraj chand rahega, yes bank ka fund raise hota rahega. Target is to have as many shares issued as no. Of people in India, then the world and for future expected people also. https://t.co/U9I0n0akI5"
311,2022-05-26 12:10:13+00:00,Midhun_221b,@YESBANK Any updates on this ?
312,2022-05-26 12:03:55+00:00,kuri4_kuri,@YESBANK You don’t give strike action with person I delay twitter that person
313,2022-05-26 12:02:00+00:00,kuri4_kuri,@YESBANK I want to strike action that preson
314,2022-05-26 11:53:49+00:00,kuri4_kuri,@YESBANK how to tok with customer your staff not about https://t.co/g1x2lpr6lJ
315,2022-05-26 11:51:19+00:00,SridharanAnand,@contrarianEPS @kothariabhishek @HDFC_Bank I miss the days when Yes Bank was #1 on this
316,2022-05-26 11:46:48+00:00,vijayth20815050,@ICICIBank @CRED_support @CRED_club @YESBANK @canarabank https://t.co/arz4JsUk9I
317,2022-05-26 11:41:38+00:00,Seller97459015,@YESBANK waiting for your reply.
318,2022-05-26 11:37:18+00:00,bharathmnm,@sumanta0018 Till you say ‘No’ to ‘Yes’ bank
319,2022-05-26 11:16:51+00:00,gasiva1,@bseshadri @dravidian_13 Yes.  Bank 'Dhiwal' famous PTR.
320,2022-05-26 11:08:58+00:00,Mr__BSF,@deepak08385 Maximum logo ka yes Bank hi hai
321,2022-05-26 11:08:32+00:00,deepak08385,@Mr__BSF Yes bank
322,2022-05-26 11:04:48+00:00,vishaltiwariofc,"This is the redressal system of Yes Bank in which without customer satisfaction compliance are close down, Full Biased and Looting Bank!
Never open any account with Them
RM HIMANI &amp; BM GAURAV CHAWLA OF SECTOR 7 DWARKA BANK IS PATHETIC ! https://t.co/4xTxaKljTY"
323,2022-05-26 10:44:22+00:00,ankur_xen,@kothariabhishek @HDFC_Bank Yes bank
324,2022-05-26 10:44:09+00:00,FADA_India,"We Welcome our Guest of Honour - Mr @rajanpental, SGP &amp; Global Head - Retail Banking, @YESBANK at #FADA's 1st edition of Finance &amp; Insurance Summit 2022 at Sahara Star, Mumbai.

The event will be followed by FADA Awards'21.

Register : https://t.co/VC9wHiyGBq

#Finance #Insurance https://t.co/KAVYoWgJJh"
325,2022-05-26 10:34:10+00:00,ParallelTrader,"@Rakeshkumar976 @Sanju_Lakshya Mauka milega, just hold on! Yesbank ne 16-17 tak jakar kam se kam 4 mauke diye hai after fall from 21. To jab wo din IRCTC k liye aaye tab ye mat sochna ki ab IRCTC will rocket from here.. just light up your position."
326,2022-05-26 10:29:14+00:00,mindless_reader,@YESBANK another one +918689903690
327,2022-05-26 10:15:55+00:00,kothariabhishek,"Shweta Jalan of Advent, refused to answer about her intention to pick up stake in @YESBANK, but did mention that she likes private banks
@PoddarNisha"
328,2022-05-26 10:04:49+00:00,sagar_dhankhar,"@AnilAgarwal_Ved @paraga @Twitter @ArvindKrishna @sundarpichai @satyanadella @RaghuRaghuram @nikesharora @lakslnarasimhan @PMOIndia @DrSJaishankar @IndianDiplomacy @FinMinIndia @nsitharaman 5/ by the time sebi &amp; corporate ministry gave clean chit to vakrangee it was on continue lower circuit &amp; reached 19 rs 500+ to 19rs, how many example u need that so many company ruin investor's by not showing proper record, pnb yes bank, icici, pc jeweller's, suzlon so on."
329,2022-05-26 09:44:56+00:00,MoneycontrolH,"#InterestRates: #RBI के #reporate में बढ़ोतरी के ऐलान के बाद इन प्राइवेट बैंकों ने एक साल के फिक्स्ड डिपॉजिट पर मिलने वाली ब्याज दर में बढ़ोतरी की है...
@RBI @ICICIBank @AxisBank @KotakBankLtd @rblbank @yesbank @bankofbaroda @MyIndusIndBank @IDFCFIRSTBank 
https://t.co/y4wMZAhiYR"
330,2022-05-26 09:39:56+00:00,GauNandiSewa,"Hara chara trolley &amp; 1200+ fresh ROTI for 315 injured weak gaumata, nandi baba in today's feed.

Donate Food/Medications 

GAU NANDI SEWA TRUST-80G TAX BENEFITS 
UPI :gaunandisewa@yesbank 
Paytm/Gpay: 9899133399
A/C:920020070587138
IFSC: UTIB0000723
PayPal: gaunandisewa@gmail.com https://t.co/hBaoM4aVsE"
331,2022-05-26 09:33:59+00:00,Gurubhat_,@BhatiaCrish And is she marries Rana Kapoor (of Yes bank infamy and 2cr painting buyer).
332,2022-05-26 09:31:14+00:00,abhi_22983,"@BluntspkSuchi @alashshukla @Rohit_ke_memes Yes, bank employees worked hard, earned their job and earned their right to be lethargic and lazy.... And u can't complain because they worked hard few years ago"
333,2022-05-26 09:27:34+00:00,AmitDhu86764706,"@Sidharthjain84 Hi Sidharth,
I agree with you on yes bank and Lupin but not in case of ITC, could you please check the cyclic turn of Reliance Power as time cycles are in its favour"
334,2022-05-26 09:01:53+00:00,Chandra538344,I have applied credit card in March 2022 which has been declined @YESBANK can I revalidation that application again
335,2022-05-26 08:34:10+00:00,dev_1973,we can reduce risk by using 11.5 sl yesbank
336,2022-05-26 08:27:54+00:00,YMehta_,"@Im_SKSCh Without stoploss, if you invest in Yesbank at Rs 300 or 350 then you would be holding it at present CMP of Rs 12."
337,2022-05-26 08:24:29+00:00,JoinPradeepDO,@kuttrapali26 I feel the same after being investor of LVB n Yes Bank
338,2022-05-26 08:18:12+00:00,amitpatil135,@YESBANK Any update?
339,2022-05-26 08:10:38+00:00,SakshiSingh020,"Saste investors be like
I have invested in:
LIC at 900

Yes Bank at 300

Vodafone at 60

Follow me if you want to get rich!🙂💪
#investing #StockMarket"
340,2022-05-26 08:07:58+00:00,nikhil9630,"@connectgurmeet Only pray that your stocks won't be next punj Lloyd,suzlon,hanung toys,yes bank, Videocon,jet airways,hdil etc"
341,2022-05-26 07:30:57+00:00,prafful_sarda,@SikdarSampriti @RBI Most of the banks and NBFC do not care about @RBI  guidelines ! In last seven years - @RBI took action against @TheOfficialSBI @AxisBank @YESBANK @ChartedStandard bank for not following norms !
342,2022-05-26 07:21:03+00:00,SumitGa72397284,@YESBANK @YESBANK any response?
343,2022-05-26 07:09:35+00:00,CSAnkit89,@Rishikesh_ADX @chinki_investor @shobhitpandit89 @4300 @4200 @2600 @970 @Dixon I have idea at 10 yes bank at 13.6 cams at 2325 FSL at 115 hal at 1550 ITC at 215 irctc at 718 sbi at 458 relaince at 2600 union at 39 over all portfolio down by 5%
344,2022-05-26 07:08:45+00:00,SharmaG_1,"@Mr__BSF South Bank
Yes Bank @167
Dhfl"
345,2022-05-26 07:01:48+00:00,BikramSinghYad6,@Mr__BSF Spicejet and yes bank
346,2022-05-26 06:32:15+00:00,saurabhneema1,@Mr__BSF Yes Bank..
347,2022-05-26 06:29:04+00:00,nirav_parmar11,"@kuttrapali26 Mam Can We add

Yes Bank 
Karnatak Bank?? any levels of botht he banks pls!!"
348,2022-05-26 06:26:44+00:00,SumitGa72397284,"@YESBANK Does shortly means, &gt;12 hours?"
349,2022-05-26 06:23:26+00:00,cruelcapri,@YESBANK No response it’s sad 😟
350,2022-05-26 06:22:38+00:00,_LoGicaL_INDIAN,@SumitBansalsm @SarcasticLadkka @schandak2001 @ashumadan4 @sumeetbagadia Arey chutiye tu whi h na.. Jo bolte h.. Yes bank 300 m liya tha.. Ab 13rs m average karun kya 😂😂
351,2022-05-26 06:09:47+00:00,FADA_India,"We welcome our Platinum Partner - @YESBANK at FADA's 1st edition of Finance &amp; Insurance Summit at Hotel Sahara Star, Mumbai.

The event will be followed by FADA Dealership Excellence Awards 2021.

Register : https://t.co/VC9wHiyGBq

#Finance #Insurance #FISummit https://t.co/mHNeav5Jiv"
352,2022-05-26 05:46:07+00:00,gahlot_mk,@YESBANK Unhelpful bank employees
353,2022-05-26 05:42:01+00:00,ChartingG,"If Iam right, then #YesBank 1140PE 7 to 72 due to bad results (lot size was 700 then ( pre-split) https://t.co/358eQnbDRE"
354,2022-05-26 05:40:45+00:00,thenitinnarain,@Mr__BSF Yes Bank
355,2022-05-26 05:16:02+00:00,VeerChhatrasal,@YESBANK @YESBANK can u reply ?
356,2022-05-26 05:13:04+00:00,BibhashNeogy,@YESBANK Ok just took after it I have send you
357,2022-05-26 04:28:44+00:00,THEHINDUISRAEL,"Government selling dividend companies  (zinc , bpcl ) &amp; buying (idea , yes bank ) loss making ones ?
@narendramodi @nsitharaman"
358,2022-05-26 04:22:53+00:00,HIT3SH_BHANDARI,@sumanta0018 I got 20 messages just yesterday.. tired of them.. @YESBANK is just a spamming agency now a days.
359,2022-05-26 04:08:30+00:00,faizu7198,#routemobile next Yes Bank?? No one is willing to buy.
360,2022-05-26 03:42:17+00:00,Mr__BSF,@Hold_My_Drink Yes Bank ne sabko uthaya hai
361,2022-05-26 03:25:32+00:00,RajputAmardeep,"@kuttrapali26 Than what about your advise of buying yes bank, idfc bank and pnb?"
362,2022-05-26 03:22:40+00:00,imnrkay,@Mr__BSF Yes Bank
363,2022-05-26 03:05:53+00:00,Hold_My_Drink,"@Mr__BSF OTC, BHEL, BEL, YES BANK"
364,2022-05-26 02:07:04+00:00,equityforlife4,@Mr__BSF @Mizzling_Gaze Yes bank
365,2022-05-26 01:10:48+00:00,KevalJethva4,@Mr__BSF Yes Bank &amp; Pincoin spirits 😐
366,2022-05-25 23:03:45+00:00,sattyvirus,@ladha_pankaj Yes bank ?
367,2022-05-25 20:52:36+00:00,PRA24,"Happy to see positive outcomes for Yes Bank &amp; VI. Govt stepped up to save them. Regret is that Jet Airways was not given same consideration though it was pronounced too big to fail. 
Perhaps past learning is averting destruction of economically important entities. #JustSaying https://t.co/RuWQoQ79a7"
368,2022-05-25 20:52:07+00:00,kri_shivam,@TickertapeIN Yes bank 😝
369,2022-05-25 20:20:19+00:00,RajKuma27442099,@Devchaudharyi @Rishikesh_ADX Kisi ne aj tk nhi btaya ki mere pass yes bank bhi he data swo krta he ki sbse jyada yes bank retailer ke pas me smart money to sell kkrke nikl li
370,2022-05-25 19:41:48+00:00,deadcat2022,@Sadafsayeed And more dilution incoming by promotors .. another yesbank in making
371,2022-05-25 18:53:10+00:00,aryan_manzar,@TickertapeIN Yes Bank 🏦😎
372,2022-05-25 18:49:39+00:00,samsonsubham,@TickertapeIN Yes bank
373,2022-05-25 18:49:04+00:00,Rahul_ModiFan,"I have requested my address change for my NRI account @YESBANK there they accepted all my documents except my passport copy which they say should be certified by a foreign bank or Indian embassy in the country of residence.
Adding burden of travelling to capital &amp; spending money"
374,2022-05-25 18:30:47+00:00,uttamkaul,"@Mr__BSF @Mizzling_Gaze Yes bank 
Icici prudential"
375,2022-05-25 18:10:54+00:00,rahulagrawall77,"@YESBANK Done , will do that this week , anything specific you are looking for ?"
376,2022-05-25 17:52:41+00:00,Neerajmirsingh_,@YESBANK Yes बैंक चोर हैं Yes बैंक चोर हैं Yes बैंक चोर हैं Yes बैंक चोर हैं Yes बैंक चोर हैं Yes बैंक चोर हैं Yes बैंक चोर हैंYes बैंक चोर हैं Yes बैंक चोर हैं Yes बैंक चोर हैं Yes बैंक चोर हैं Yes बैंक चोर हैं Yes बैंक चोर हैं Yes बैंक चोर हैं Yes बैंक चोर हैं Yes बैंक चोर हैं https://t.co/5KRVK3IwRT
377,2022-05-25 17:47:13+00:00,anu_0071,@Adiii13498244 @Rishikesh_ADX @Madhusu31552968 Kya pta koi YES BANK BHI BANJAY🤣…inke chakkar me padoge toh kam se jaoge
378,2022-05-25 17:41:09+00:00,kmlpndy,@YESBANK @YESBANK can you please tell me is it mandatory to visit branch to raise dispute complaint ????
379,2022-05-25 17:38:02+00:00,sparkbull21,@WeekendInvestng Looks she invested in yes bank and DHFL..  Both went down she pissed off now watching other stocks
380,2022-05-25 17:22:54+00:00,VikramJ68613067,@JalajSubrat Whenever i scroll down my google discover page 1 out of 10 feeds are about PMC scam and YES bank miserable state.Privatisation of PSU banks is clear luring and pleasing act of govt towards the business class of the country.Common people will jst be the victim o this move
381,2022-05-25 17:22:39+00:00,patelpreshit,"@Rishikesh_ADX Equity is #gambling ..so no one given long year.,.,#RCOM,#RNRL ,#yesbank,#Dhfl,#indiBullshousing  there is lot of example of stock...which made capital zero of investor...what you think."
382,2022-05-25 17:19:29+00:00,Indianbynature2,"This is strange... 

Since when Yes bank has stopped considering voter ID as a valid document. 

Yes Bank is becoming anti Indian. 

RBI should cancel it's licence. 

@YESBANK
@SpokespersonECI 
@ECISVEEP  
@RBI 
@AskAnshul"
383,2022-05-25 17:17:26+00:00,kmlpndy,@YESBANK @YESBANK what about the dispute complaint????
384,2022-05-25 17:10:48+00:00,TalkingTron,@YESBANK Sent
385,2022-05-25 17:10:14+00:00,YESBANK,"@kmlpndy Hi Kamal, we wish to confirm that the mobile number change request cannot be taken over email/online/calls for security reasons. Hence, we request you to visit any of the nearest YES Bank branches along with valid ID proof and our branch officials will assist accordingly."
386,2022-05-25 17:01:45+00:00,kmlpndy,@YESBANK @YESBANK is it mandatory to visit branch for raiseing any dispute complaints or if any customer wants to update his mobile number ...
387,2022-05-25 17:01:44+00:00,SumitGa72397284,"@YESBANK 
An executive from yes bank sold me a Max ULIP policy with lubricative offers.

I demanded only one thing - “service”

Now for the past month, I’m chasing the executive to solve the issue. But, he is behaving like “ I don’t care”

Worst decision to collaborate.
#yesbank"
388,2022-05-25 16:51:44+00:00,garibbanker,"@__MunnaJi @kaafiAverage Check who force public sector banks to lend poor people or under govt schemes as PMMY, PM SWANIDHI, PRIORITY SECTOR. U have no idea of reality behind high NPA of PSBs. PSBs don't hide anything else they became Yes Bank one day.."
389,2022-05-25 16:50:43+00:00,abhishek12333,@sumanta0018 I also got 7-8 messages of this type today from Yes Bank
